filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG_2304.JPG,5350621,"{}",4,0,"{""name"":""rect"",""x"":936,""y"":1903,""width"":1996,""height"":1139}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_2304.JPG,5350621,"{}",4,1,"{""name"":""rect"",""x"":3208,""y"":2818,""width"":998,""height"":957}","{"""":{""hello"":false},""candy_type"":""3_Musketeers""}"
IMG_2304.JPG,5350621,"{}",4,2,"{""name"":""rect"",""x"":2802,""y"":676,""width"":977,""height"":1653}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_2304.JPG,5350621,"{}",4,3,"{""name"":""rect"",""x"":1248,""y"":10,""width"":1274,""height"":1222}","{"""":{""hello"":false},""candy_type"":""Snickers""}"
IMG_2305.JPG,6039247,"{}",4,0,"{""name"":""rect"",""x"":691,""y"":1981,""width"":1159,""height"":1107}","{"""":{""hello"":false},""candy_type"":""3_Musketeers""}"
IMG_2305.JPG,6039247,"{}",4,1,"{""name"":""rect"",""x"":1752,""y"":1768,""width"":2376,""height"":2038}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_2305.JPG,6039247,"{}",4,2,"{""name"":""rect"",""x"":1773,""y"":109,""width"":1326,""height"":1227}","{"""":{""hello"":false},""candy_type"":""Snickers""}"
IMG_2305.JPG,6039247,"{}",4,3,"{""name"":""rect"",""x"":2896,""y"":468,""width"":1950,""height"":1924}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_2306.JPG,6206391,"{}",4,0,"{""name"":""rect"",""x"":842,""y"":1809,""width"":1014,""height"":1180}","{"""":{""hello"":false},""candy_type"":""Snickers""}"
IMG_2306.JPG,6206391,"{}",4,1,"{""name"":""rect"",""x"":1913,""y"":790,""width"":2137,""height"":1747}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_2306.JPG,6206391,"{}",4,2,"{""name"":""rect"",""x"":2085,""y"":2506,""width"":1352,""height"":1341}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_2306.JPG,6206391,"{}",4,3,"{""name"":""rect"",""x"":1513,""y"":16,""width"":1289,""height"":1165}","{"""":{""hello"":false},""candy_type"":""Milky_Way""}"
IMG_2308.JPG,6119309,"{}",4,0,"{""name"":""rect"",""x"":348,""y"":400,""width"":1300,""height"":1336}","{"""":{""hello"":false},""candy_type"":""Milky_Way""}"
IMG_2308.JPG,6119309,"{}",4,1,"{""name"":""rect"",""x"":1898,""y"":161,""width"":2152,""height"":1622}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_2308.JPG,6119309,"{}",4,2,"{""name"":""rect"",""x"":2251,""y"":2017,""width"":1185,""height"":1378}","{"""":{""hello"":false},""candy_type"":""Snickers""}"
IMG_2308.JPG,6119309,"{}",4,3,"{""name"":""rect"",""x"":3546,""y"":2002,""width"":1461,""height"":1513}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_2309.JPG,5610717,"{}",4,0,"{""name"":""rect"",""x"":1248,""y"":42,""width"":1721,""height"":2132}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
