filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG_2093.JPG,5809319,"{}",4,0,"{""name"":""rect"",""x"":525,""y"":1279,""width"":1040,""height"":1076}","{"""":{""hello"":false},""candy_type"":""Milky_Way""}"
IMG_2093.JPG,5809319,"{}",4,1,"{""name"":""rect"",""x"":993,""y"":1913,""width"":1762,""height"":1040}","{"""":{""hello"":false},""candy_type"":""Crunch""}"
IMG_2093.JPG,5809319,"{}",4,2,"{""name"":""rect"",""x"":3520,""y"":1627,""width"":1466,""height"":1284}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_2093.JPG,5809319,"{}",4,3,"{""name"":""rect"",""x"":983,""y"":520,""width"":1778,""height"":1367}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_2094.JPG,6184534,"{}",4,0,"{""name"":""rect"",""x"":894,""y"":957,""width"":993,""height"":1019}","{"""":{""hello"":false},""candy_type"":""Milky_Way""}"
IMG_2094.JPG,6184534,"{}",4,1,"{""name"":""rect"",""x"":1326,""y"":2683,""width"":1726,""height"":842}","{"""":{""hello"":false},""candy_type"":""Crunch""}"
IMG_2094.JPG,6184534,"{}",4,2,"{""name"":""rect"",""x"":2761,""y"":764,""width"":1300,""height"":1243}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_2094.JPG,6184534,"{}",4,3,"{""name"":""rect"",""x"":1762,""y"":166,""width"":1206,""height"":1955}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_2095.JPG,6091046,"{}",4,0,"{""name"":""rect"",""x"":910,""y"":2163,""width"":1144,""height"":827}","{"""":{""hello"":false},""candy_type"":""Midnight_Milky_Way""}"
IMG_2095.JPG,6091046,"{}",4,1,"{""name"":""rect"",""x"":1950,""y"":1419,""width"":1097,""height"":2054}","{"""":{""hello"":false},""candy_type"":""Crunch""}"
IMG_2095.JPG,6091046,"{}",4,2,"{""name"":""rect"",""x"":3395,""y"":1903,""width"":858,""height"":1476}","{"""":{""hello"":false},""candy_type"":""Twix""}"
