filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG_1982.JPG,6170748,"{}",4,0,"{""name"":""rect"",""x"":1123,""y"":182,""width"":1237,""height"":1825}","{"""":{"""":false},""candy_type"":""100_Grand""}"
IMG_1982.JPG,6170748,"{}",4,1,"{""name"":""rect"",""x"":2428,""y"":374,""width"":1003,""height"":1139}","{"""":{""hello"":false},""candy_type"":""Snickers""}"
IMG_1982.JPG,6170748,"{}",4,2,"{""name"":""rect"",""x"":2376,""y"":1061,""width"":1700,""height"":1191}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1982.JPG,6170748,"{}",4,3,"{""name"":""rect"",""x"":1170,""y"":2080,""width"":1835,""height"":1461}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1983.JPG,6332594,"{}",4,0,"{""name"":""rect"",""x"":811,""y"":1144,""width"":1544,""height"":1492}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1983.JPG,6332594,"{}",4,1,"{""name"":""rect"",""x"":2397,""y"":1149,""width"":1851,""height"":1128}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1983.JPG,6332594,"{}",4,2,"{""name"":""rect"",""x"":2022,""y"":2360,""width"":972,""height"":879}","{"""":{""hello"":false},""candy_type"":""Snickers""}"
IMG_1983.JPG,6332594,"{}",4,3,"{""name"":""rect"",""x"":1513,""y"":166,""width"":1856,""height"":811}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1984.JPG,6085621,"{}",4,0,"{""name"":""rect"",""x"":359,""y"":1081,""width"":1440,""height"":1300}","{"""":{""hello"":false},""candy_type"":""Snickers""}"
IMG_1984.JPG,6085621,"{}",4,1,"{""name"":""rect"",""x"":1627,""y"":1950,""width"":1872,""height"":1398}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1984.JPG,6085621,"{}",4,2,"{""name"":""rect"",""x"":3676,""y"":936,""width"":1414,""height"":2054}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1984.JPG,6085621,"{}",4,3,"{""name"":""rect"",""x"":1544,""y"":156,""width"":2069,""height"":1466}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1985.JPG,6251143,"{}",4,0,"{""name"":""rect"",""x"":2267,""y"":109,""width"":1050,""height"":1544}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1985.JPG,6251143,"{}",4,1,"{""name"":""rect"",""x"":1409,""y"":1191,""width"":1544,""height"":1087}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1985.JPG,6251143,"{}",4,2,"{""name"":""rect"",""x"":2095,""y"":2246,""width"":1414,""height"":1341}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1985.JPG,6251143,"{}",4,3,"{""name"":""rect"",""x"":806,""y"":2620,""width"":910,""height"":884}","{"""":{""hello"":false},""candy_type"":""Snickers""}"
IMG_1986.JPG,5915594,"{}",4,0,"{""name"":""rect"",""x"":2002,""y"":2048,""width"":1794,""height"":983}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1986.JPG,5915594,"{}",4,1,"{""name"":""rect"",""x"":3847,""y"":988,""width"":733,""height"":873}","{"""":{""hello"":false},""candy_type"":""Snickers""}"
IMG_1986.JPG,5915594,"{}",4,2,"{""name"":""rect"",""x"":2157,""y"":281,""width"":1352,""height"":1752}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1986.JPG,5915594,"{}",4,3,"{""name"":""rect"",""x"":390,""y"":983,""width"":1747,""height"":1357}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1987.JPG,6319655,"{}",4,0,"{""name"":""rect"",""x"":1388,""y"":2043,""width"":1679,""height"":1315}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1987.JPG,6319655,"{}",4,1,"{""name"":""rect"",""x"":1846,""y"":977,""width"":1757,""height"":1227}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1987.JPG,6319655,"{}",4,2,"{""name"":""rect"",""x"":3676,""y"":374,""width"":775,""height"":884}","{"""":{""hello"":false},""candy_type"":""Snickers""}"
IMG_1987.JPG,6319655,"{}",4,3,"{""name"":""rect"",""x"":780,""y"":385,""width"":1346,""height"":1632}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1988.JPG,6134039,"{}",4,0,"{""name"":""rect"",""x"":915,""y"":1326,""width"":899,""height"":1887}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1988.JPG,6134039,"{}",4,1,"{""name"":""rect"",""x"":2085,""y"":1612,""width"":1471,""height"":1149}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_1988.JPG,6134039,"{}",4,2,"{""name"":""rect"",""x"":3561,""y"":681,""width"":1367,""height"":1898}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1988.JPG,6134039,"{}",4,3,"{""name"":""rect"",""x"":1575,""y"":156,""width"":1705,""height"":1357}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1989.JPG,6192008,"{}",4,0,"{""name"":""rect"",""x"":1731,""y"":2334,""width"":1664,""height"":847}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1989.JPG,6192008,"{}",4,1,"{""name"":""rect"",""x"":2199,""y"":847,""width"":1565,""height"":1560}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1989.JPG,6192008,"{}",4,2,"{""name"":""rect"",""x"":3478,""y"":151,""width"":1159,""height"":1409}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_1989.JPG,6192008,"{}",4,3,"{""name"":""rect"",""x"":473,""y"":1009,""width"":1310,""height"":1825}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1990.JPG,5991537,"{}",4,0,"{""name"":""rect"",""x"":1950,""y"":1762,""width"":1269,""height"":1617}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1990.JPG,5991537,"{}",4,1,"{""name"":""rect"",""x"":3416,""y"":1336,""width"":894,""height"":1617}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1990.JPG,5991537,"{}",4,2,"{""name"":""rect"",""x"":2350,""y"":957,""width"":1227,""height"":967}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1990.JPG,5991537,"{}",4,3,"{""name"":""rect"",""x"":1071,""y"":73,""width"":795,""height"":1248}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_1991.JPG,6430465,"{}",4,0,"{""name"":""rect"",""x"":1871,""y"":1227,""width"":1159,""height"":1133}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_1991.JPG,6430465,"{}",4,1,"{""name"":""rect"",""x"":3338,""y"":1404,""width"":1679,""height"":1352}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1991.JPG,6430465,"{}",4,2,"{""name"":""rect"",""x"":2802,""y"":88,""width"":1165,""height"":1549}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1991.JPG,6430465,"{}",4,3,"{""name"":""rect"",""x"":899,""y"":1612,""width"":931,""height"":1700}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1992.JPG,6321752,"{}",4,0,"{""name"":""rect"",""x"":2371,""y"":915,""width"":993,""height"":1300}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_1992.JPG,6321752,"{}",4,1,"{""name"":""rect"",""x"":3832,""y"":530,""width"":795,""height"":1632}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1992.JPG,6321752,"{}",4,2,"{""name"":""rect"",""x"":1055,""y"":2152,""width"":1731,""height"":1019}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1992.JPG,6321752,"{}",4,3,"{""name"":""rect"",""x"":842,""y"":530,""width"":1653,""height"":1502}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1993.JPG,6358891,"{}",4,0,"{""name"":""rect"",""x"":317,""y"":1185,""width"":957,""height"":1352}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_1993.JPG,6358891,"{}",4,1,"{""name"":""rect"",""x"":2636,""y"":681,""width"":863,""height"":1742}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1993.JPG,6358891,"{}",4,2,"{""name"":""rect"",""x"":3608,""y"":915,""width"":1170,""height"":1783}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1993.JPG,6358891,"{}",4,3,"{""name"":""rect"",""x"":1367,""y"":801,""width"":894,""height"":1903}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1994.JPG,5969225,"{}",4,0,"{""name"":""rect"",""x"":951,""y"":1180,""width"":1113,""height"":993}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_1994.JPG,5969225,"{}",4,1,"{""name"":""rect"",""x"":2043,""y"":260,""width"":1570,""height"":1092}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1994.JPG,5969225,"{}",4,2,"{""name"":""rect"",""x"":2459,""y"":2194,""width"":1632,""height"":1289}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1994.JPG,5969225,"{}",4,3,"{""name"":""rect"",""x"":1814,""y"":1237,""width"":1773,""height"":1165}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1995.JPG,6130697,"{}",4,0,"{""name"":""rect"",""x"":790,""y"":561,""width"":1544,""height"":1258}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1995.JPG,6130697,"{}",4,1,"{""name"":""rect"",""x"":2573,""y"":1674,""width"":1742,""height"":1424}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1995.JPG,6130697,"{}",4,2,"{""name"":""rect"",""x"":1159,""y"":2048,""width"":1092,""height"":1227}","{"""":{""hello"":false},""candy_type"":""Twix""}"
IMG_1995.JPG,6130697,"{}",4,3,"{""name"":""rect"",""x"":3416,""y"":156,""width"":1144,""height"":1492}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1997.JPG,5695502,"{}",4,0,"{""name"":""rect"",""x"":1180,""y"":2573,""width"":1045,""height"":1050}","{"""":{""hello"":false},""candy_type"":""3_Musketeers""}"
IMG_1997.JPG,5695502,"{}",4,1,"{""name"":""rect"",""x"":2703,""y"":395,""width"":1981,""height"":1248}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1997.JPG,5695502,"{}",4,2,"{""name"":""rect"",""x"":2407,""y"":1601,""width"":1809,""height"":1705}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1997.JPG,5695502,"{}",4,3,"{""name"":""rect"",""x"":821,""y"":187,""width"":1471,""height"":1965}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1998.JPG,5662852,"{}",4,0,"{""name"":""rect"",""x"":1560,""y"":2469,""width"":1700,""height"":816}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1998.JPG,5662852,"{}",4,1,"{""name"":""rect"",""x"":2241,""y"":1393,""width"":1081,""height"":847}","{"""":{""hello"":false},""candy_type"":""3_Musketeers""}"
IMG_1998.JPG,5662852,"{}",4,2,"{""name"":""rect"",""x"":3478,""y"":717,""width"":1482,""height"":1736}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1998.JPG,5662852,"{}",4,3,"{""name"":""rect"",""x"":395,""y"":291,""width"":1804,""height"":1622}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1999.JPG,6494955,"{}",4,0,"{""name"":""rect"",""x"":1835,""y"":2547,""width"":1846,""height"":941}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_1999.JPG,6494955,"{}",4,1,"{""name"":""rect"",""x"":3228,""y"":457,""width"":1180,""height"":1721}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_1999.JPG,6494955,"{}",4,2,"{""name"":""rect"",""x"":889,""y"":1289,""width"":1736,""height"":946}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_1999.JPG,6494955,"{}",4,3,"{""name"":""rect"",""x"":1211,""y"":83,""width"":951,""height"":1029}","{"""":{""hello"":false},""candy_type"":""3_Musketeers""}"
IMG_2000.JPG,6405051,"{}",4,0,"{""name"":""rect"",""x"":577,""y"":1445,""width"":1960,""height"":1144}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_2000.JPG,6405051,"{}",4,1,"{""name"":""rect"",""x"":2157,""y"":2111,""width"":1903,""height"":873}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_2000.JPG,6405051,"{}",4,2,"{""name"":""rect"",""x"":3390,""y"":385,""width"":1305,""height"":1851}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_2000.JPG,6405051,"{}",4,3,"{""name"":""rect"",""x"":2339,""y"":385,""width"":785,""height"":1040}","{"""":{""hello"":false},""candy_type"":""3_Musketeers""}"
IMG_2001.JPG,6201825,"{}",4,0,"{""name"":""rect"",""x"":790,""y"":2048,""width"":1601,""height"":889}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_2001.JPG,6201825,"{}",4,1,"{""name"":""rect"",""x"":1185,""y"":525,""width"":931,""height"":899}","{"""":{""hello"":false},""candy_type"":""3_Musketeers""}"
IMG_2001.JPG,6201825,"{}",4,2,"{""name"":""rect"",""x"":3379,""y"":291,""width"":1123,""height"":1528}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_2001.JPG,6201825,"{}",4,3,"{""name"":""rect"",""x"":2501,""y"":1814,""width"":1279,""height"":1721}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_2002.JPG,5998388,"{}",4,0,"{""name"":""rect"",""x"":1736,""y"":1773,""width"":717,""height"":686}","{"""":{""hello"":false},""candy_type"":""3_Musketeers""}"
IMG_2002.JPG,5998388,"{}",4,1,"{""name"":""rect"",""x"":2516,""y"":1206,""width"":1482,""height"":1284}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_2002.JPG,5998388,"{}",4,2,"{""name"":""rect"",""x"":2152,""y"":2371,""width"":1601,""height"":801}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_2002.JPG,5998388,"{}",4,3,"{""name"":""rect"",""x"":1591,""y"":218,""width"":1648,""height"":1289}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_2003.JPG,6028535,"{}",4,0,"{""name"":""rect"",""x"":2724,""y"":302,""width"":816,""height"":681}","{"""":{""hello"":false},""candy_type"":""3_Musketeers""}"
IMG_2003.JPG,6028535,"{}",4,1,"{""name"":""rect"",""x"":1352,""y"":2017,""width"":1513,""height"":1560}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_2003.JPG,6028535,"{}",4,2,"{""name"":""rect"",""x"":2417,""y"":1071,""width"":1596,""height"":1305}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_2003.JPG,6028535,"{}",4,3,"{""name"":""rect"",""x"":1414,""y"":239,""width"":1170,""height"":1560}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_2004.JPG,5755643,"{}",4,0,"{""name"":""rect"",""x"":2329,""y"":1362,""width"":728,""height"":769}","{"""":{""hello"":false},""candy_type"":""3_Musketeers""}"
IMG_2004.JPG,5755643,"{}",4,1,"{""name"":""rect"",""x"":1804,""y"":2329,""width"":1539,""height"":873}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_2004.JPG,5755643,"{}",4,2,"{""name"":""rect"",""x"":2667,""y"":530,""width"":1393,""height"":1492}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_2004.JPG,5755643,"{}",4,3,"{""name"":""rect"",""x"":1227,""y"":296,""width"":1534,""height"":1575}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_2007.JPG,6557685,"{}",4,0,"{""name"":""rect"",""x"":931,""y"":686,""width"":1326,""height"":1549}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
IMG_2007.JPG,6557685,"{}",4,1,"{""name"":""rect"",""x"":1814,""y"":2807,""width"":899,""height"":853}","{"""":{""hello"":false},""candy_type"":""Midnight_Milky_Way""}"
IMG_2007.JPG,6557685,"{}",4,2,"{""name"":""rect"",""x"":2308,""y"":1487,""width"":1482,""height"":998}","{"""":{""hello"":false},""candy_type"":""Baby_Ruth""}"
IMG_2007.JPG,6557685,"{}",4,3,"{""name"":""rect"",""x"":2636,""y"":437,""width"":1518,""height"":977}","{"""":{""hello"":false},""candy_type"":""100_Grand""}"
IMG_2008.JPG,5598358,"{}",4,0,"{""name"":""rect"",""x"":2054,""y"":1612,""width"":962,""height"":1087}","{"""":{""hello"":false},""candy_type"":""Midnight_Milky_Way""}"
IMG_2008.JPG,5598358,"{}",4,1,"{""name"":""rect"",""x"":2906,""y"":291,""width"":1040,""height"":1643}","{"""":{""hello"":false},""candy_type"":""Butterfingers""}"
